Size,Bet,Time,Price,Entry,Avg,Market Trades,Market Volume,Volume Conc.,Market PnL,Total Trades,Unique Markets,Trade Conc.,Open Positions,O.P. Value,Tot.PnL,Tot.Vol,Wallet Age,WC/TX Delta,WC/TX %,Outcome
1200,1,92160,0.11,0.11,0.11,1,1200,0.0152,-57,17,13,0.059,11,18200,-384,81800,159840,66240,0.5766,
1500,1,92160,0.13,0.13,0.13,1,1500,0.018,-57,17,13,0.059,11,18200,-384,81800,159840,66240,0.5766,
1500,1,92160,0.13,0.13,0.13,1,1500,0.018,-77,17,13,0.059,11,18200,-384,81800,159840,66240,0.5766,
1700,1,92160,0.15,0.15,0.15,1,1700,0.0208,-57,17,13,0.059,11,18200,-378,81800,159840,66240,0.5766,
2200,0,92160,0.57,0.57,0.58,3,5200,0.5297,-141,6,4,0.5,1,5000,39,9800,N/A,0,0,
2500,0,92160,0.79,0.83,0.81,2,5000,0.431,-150,10,2,0.2,2,9700,-259,11600,93600,0,0.9846,
2100,0,92160,0.58,0.58,0.58,1,2100,0.1692,0,13,8,0.077,2,2100,-30,12600,N/A,0,0,
2600,0,92160,0.58,0.58,0.58,1,2600,0.1277,-0,20,10,0.05,2,2600,199,20100,666720,574560,0.1382,
2700,0,92160,0.58,0.58,0.58,1,2700,0.1775,0,12,8,0.083,2,2700,-7,15400,649440,557280,0.1419,
2400,0,92160,0.76,0.76,0.76,2,2400,0.2194,-31,11,7,0.182,2,2400,-118,10800,N/A,0,0,
2300,0,92160,0.76,0.76,0.76,1,2300,0.0792,-30,23,11,0.043,1,2300,38,28800,663840,570240,0.1388,
2100,0,92160,0.76,0.76,0.76,1,2100,0.2199,-28,15,10,0.067,2,2100,94,9700,627840,535680,0.1468,
2600,0,92160,0.76,0.76,0.76,1,2600,0.0873,-34,21,10,0.048,2,2600,134,29600,666720,574560,0.1382,
2500,1,92160,0.79,0.79,0.79,1,2500,0.1046,-24,19,10,0.053,1,2500,-57,24200,666720,573120,0.1382,
2400,1,92160,0.79,0.79,0.79,1,2400,0.2366,-23,13,9,0.077,2,2300,-108,10000,N/A,0,0,
2200,1,92160,0.79,0.79,0.79,1,2200,0.2335,-21,15,10,0.067,1,2200,103,9500,666720,573120,0.1382,
2900,1,92160,0.79,0.79,0.79,1,2900,0.242,-28,16,10,0.063,2,2900,156,12100,627840,535680,0.1468,
9300,0,92160,0.88,0.88,0.88,1,9300,0.5261,-53,4,3,0.25,2,11500,-624,17600,105120,11520,0.8767,
2200,0,92160,0.73,0.73,0.73,1,2200,0.6432,17,11,8,0.091,2,2200,-33,3400,663840,570240,0.1388,
2400,0,92160,0.73,0.73,0.73,1,2400,0.58,18,10,7,0.1,2,2400,-26,4100,666720,573120,0.1382,
2800,0,92160,0.73,0.73,0.73,1,2800,0.6251,21,8,6,0.125,2,2800,-47,4500,N/A,0,0,
2500,1,92160,0.67,0.67,0.67,1,2500,0.6273,-37,8,6,0.125,2,2500,-87,4000,663840,570240,0.1388,
2700,1,92160,0.67,0.67,0.67,1,2700,0.6279,-41,8,6,0.125,1,2700,-86,4400,627840,534240,0.1468,
2200,0,92160,0.79,0.79,0.79,1,2200,0.5713,14,13,9,0.077,1,2200,138,3900,666720,573120,0.1382,
1800,0,93600,0.9,0.9,0.9,2,2000,0.4722,-11,5,3,0.4,3,4000,-12,4200,93600,0,1,
2500,0,93600,0.83,0.83,0.83,1,2500,0.8297,-89,1,1,1,1,2400,-89,3000,93600,0,1,
1400,1,93600,0.11,0.11,0.11,1,1400,0.0198,403,25,15,0.04,5,2400,-1300,72500,N/A,0,0,
5000,1,93600,0.34,0.34,0.18,5,7000,0.2467,-4300,5,1,1,1,2700,-4300,28400,N/A,0,0,
1700,0,93600,0.9,0.9,0.9,2,2900,0.0639,-496,15,8,0.133,1,216,-5600,46000,93600,0,1,
2400,1,93600,0.73,0.73,0.73,2,4200,0.0792,-700,20,10,0.1,0,0,-5800,52600,95040,1440,0.9848,
5200,Under,93600,0.88,0.88,0.88,2,6000,0.1309,-4400,23,12,0.087,1,50,5700,45800,95040,1440,0.9848,
1700,0,93600,0.68,0.68,0.68,2,2400,0.0531,-875,23,12,0.087,1,50,-5700,45800,N/A,0,0,
2100,0,93600,0.71,0.71,0.71,2,2300,0.0708,-1900,22,11,0.091,1,50,-6000,32800,95040,1440,0.9848,
2300,0,93600,0.81,0.81,0.81,1,2300,0.5472,42,13,9,0.077,2,2300,192,4100,663840,568800,0.141,
2100,0,93600,0.81,0.81,0.81,1,2100,0.7328,39,8,6,0.125,2,2200,17,2900,N/A,0,0,
2900,0,93600,0.81,0.81,0.81,1,2900,0.5956,53,14,9,0.071,2,2900,202,4800,666720,573120,0.1404,
2700,1,93600,0.53,0.53,0.53,1,2700,0.4942,-26,10,7,0.1,2,2700,-33,5500,649440,555840,0.1441,
2200,0,93600,0.81,0.81,0.81,2,4500,0.5155,0,10,7,0.2,2,2200,-79,8600,666720,571680,0.1404,
2800,0,93600,0.8,0.8,0.8,2,5600,0.4779,0,11,8,0.182,2,2900,5,11700,666720,571680,0.1404,
2200,0,93600,0.8,0.8,0.8,2,4300,0.4706,0,10,7,0.2,2,2200,-69,9200,666720,571680,0.1404,
1100,0,93600,0.78,0.78,0.78,1,1100,0.1657,7,5,3,0.2,1,1200,78,6900,N/A,0,0,
1300,0,93600,0.78,0.78,0.78,1,1300,0.1655,8,8,3,0.125,1,1300,-40,8000,123840,28800,0.7558,
2900,0,93600,0.8,0.8,0.8,2,5800,0.2939,0,16,9,0.125,1,2900,-54,19600,627840,534240,0.1491,
2000,0,93600,0.85,0.85,0.85,1,2000,0.0364,-104,24,10,0.042,8,47400,-355,55000,N/A,0,0,
2300,0,93600,0.69,0.69,0.69,1,2300,0.5832,-33,11,7,0.091,2,2300,-12,3900,649440,554400,0.1441,
2500,0,93600,0.69,0.69,0.69,1,2500,0.6235,-37,8,6,0.125,2,2500,-13,4000,666720,571680,0.1404,
2700,0,93600,0.69,0.69,0.69,1,2700,0.6155,-40,8,6,0.125,2,2700,-42,4400,666720,571680,0.1404,
2900,0,93600,0.69,0.69,0.69,1,2900,0.6001,-42,10,7,0.1,2,2800,-131,4800,N/A,0,0,
1700,1,95040,0.45,0.45,0.45,1,1700,0.45,-19,1,1,1,1,1700,-19,3800,N/A,0,0,
1200,0,95040,0.82,0.79,0.8,3,5900,0.4993,88,4,2,0.75,2,10100,133,11800,99360,4320,0.9565,
1100,1,95040,0.78,0.78,0.78,1,1100,0.1543,0,7,3,0.143,1,1100,-25,7000,123840,28800,0.7674,
2800,1,95040,0.59,0.59,0.59,1,2800,0.5892,-44,1,1,1,1,2800,-44,4800,95040,0,1,
1000,0,95040,0.79,0.79,0.79,1,1000,0.2449,0,4,2,0.25,1,1000,-71,4100,123840,28800,0.7674,
1100,0,95040,0.79,0.79,0.79,1,1100,0.2669,0,4,2,0.25,1,1100,69,4200,123840,28800,0.7674,
1300,0,95040,0.79,0.79,0.79,3,1400,0.2947,0,7,2,0.429,1,1400,106,4800,N/A,0,0,
3600,1,95040,0.59,0.57,0.58,2,4000,0.4391,-169,16,8,0.125,4,4200,-161,9000,N/A,0,0,
1100,1,95040,0.64,0.64,0.64,1,1100,0.3919,-7,2,1,0.5,1,1100,120,2900,103680,7200,0.9167,
2300,Under,95040,0.9,0.9,0.9,2,2600,0.0568,-2100,12,6,0.167,0,0,-5800,45800,95040,0,1,
1800,0,95040,0.81,0.81,0.81,2,2700,0.06,-870,12,6,0.167,0,0,-5800,45800,95040,0,1,
2600,0,95040,0.58,0.58,0.58,1,2600,0.0857,157,19,5,0.053,2,2800,162,30300,648000,552960,0.1467,
2400,1,95040,0.52,0.52,0.52,1,2400,0.0694,-23,22,9,0.045,3,2400,-70,34400,649440,554400,0.1463,
1100,1,95040,0.31,0.31,0.31,1,1100,0.0061,-18,15,15,0.067,14,5600,-803,180800,102240,5760,0.9296,
1100,1,95040,0.36,0.36,0.36,2,2100,0.0816,29,19,9,0.105,2,2100,-493,25300,663840,567360,0.1432,
1700,1,95040,0.36,0.36,0.36,2,2200,0.1802,31,13,8,0.154,2,2200,57,12300,N/A,0,0,
1000,1,95040,0.56,0.56,0.56,1,1000,0.14,-28,5,3,0.2,1,1000,-50,7400,123840,28800,0.7674,
1100,1,95040,0.56,0.56,0.56,1,1100,0.1502,-29,6,3,0.167,1,1100,14,7300,123840,28800,0.7674,
1200,1,95040,0.56,0.56,0.56,1,1200,0.1246,-31,5,3,0.2,1,1100,-89,9400,123840,28800,0.7674,
1300,1,95040,0.56,0.56,0.56,1,1300,0.1788,-34,3,2,0.333,1,1200,-34,7100,123840,28800,0.7674,
1500,1,95040,0.56,0.56,0.56,1,1500,0.2343,-40,5,2,0.2,1,1400,52,6300,N/A,0,0,
1800,0,95040,0.9,0.9,0.9,1,1800,0.0917,-10,14,13,0.071,10,10300,40,19600,168480,72000,0.5641,
4300,Under,95040,0.52,0.54,0.53,2,4300,0.0598,4000,19,12,0.105,6,12300,300,72300,188640,93600,0.5038,
2200,0,95040,0.78,0.78,0.78,1,2200,0.2523,0,10,7,0.1,2,2200,66,8600,666720,570240,0.1425,
2100,0,95040,0.78,0.78,0.78,1,2100,0.2523,0,14,8,0.071,2,2100,52,8200,663840,567360,0.1432,
2400,0,95040,0.78,0.78,0.78,1,2400,0.2342,0,16,9,0.063,2,2400,63,10200,N/A,0,0,
2600,0,95040,0.78,0.78,0.78,1,2600,0.2566,0,14,9,0.071,2,2600,-12,10200,666720,571680,0.1425,
1300,0,95040,0.81,0.81,0.81,2,2500,0.319,2,12,8,0.167,2,957,-47,7900,632160,535680,0.1503,
2700,0,95040,0.81,0.81,0.81,2,5300,0.365,3,15,9,0.133,0,0,19,14600,666720,570240,0.1425,
2900,0,95040,0.81,0.81,0.81,2,5900,0.1789,4,24,11,0.083,1,7,242,33000,666720,570240,0.1425,
2100,0,95040,0.81,0.81,0.81,2,4100,0.3548,3,16,10,0.125,0,0,23,11600,N/A,0,0,
2200,0,95040,0.71,0.71,0.71,1,2200,0.2393,46,11,8,0.091,2,2200,-14,9000,666720,570240,0.1425,
2100,0,95040,0.71,0.71,0.71,1,2100,0.2275,45,13,9,0.077,2,2200,301,9400,639360,544320,0.1486,
2400,0,95040,0.71,0.71,0.71,1,2400,0.222,51,14,9,0.071,1,2500,225,10900,666720,570240,0.1425,
2000,1,95040,0.79,0.79,0.79,2,4000,0.3629,-5,18,11,0.111,0,0,28,11100,666720,570240,0.1425,
2700,1,95040,0.79,0.79,0.79,2,5400,0.3402,-7,16,10,0.125,0,0,191,15800,N/A,0,0,
2400,1,95040,0.79,0.79,0.79,2,4700,0.3324,-6,16,10,0.125,1,0,145,14200,666720,570240,0.1425,
2600,1,95040,0.79,0.79,0.79,1,2600,0.2522,-7,17,10,0.059,2,2600,25,10300,632160,535680,0.1503,
2100,1,95040,0.71,0.71,0.71,2,4300,0.3679,0,13,8,0.154,0,0,45,11600,666720,570240,0.1425,
2600,1,95040,0.71,0.71,0.71,2,5300,0.3429,0,12,8,0.167,1,0,-16,15300,666720,570240,0.1425,
2400,1,95040,0.71,0.71,0.71,2,4800,0.3648,0,11,7,0.182,0,0,-50,13200,N/A,0,0,
2100,0,95040,0.83,0.83,0.83,2,4200,0.3683,3,18,10,0.111,1,0,27,11400,666720,570240,0.1425,
2100,0,95040,0.76,0.76,0.76,1,2100,0.0791,14,19,8,0.053,2,2200,-286,26900,666720,570240,0.1425,
2200,0,95040,0.76,0.76,0.76,1,2200,0.2269,15,15,10,0.067,2,2200,-126,9700,632160,535680,0.1503,
2300,0,95040,0.76,0.76,0.76,1,2300,0.0813,15,18,8,0.056,2,2300,-547,28100,666720,570240,0.1425,
2100,0,95040,0.76,0.76,0.76,1,2100,0.2251,14,13,9,0.077,2,2100,152,9100,666720,570240,0.1425,
2000,0,95040,0.73,0.73,0.73,1,2000,0.6735,168,8,6,0.125,2,2200,122,3000,N/A,0,0,
2100,0,95040,0.73,0.73,0.73,1,2100,0.6283,174,9,6,0.111,2,2300,171,3400,666720,570240,0.1425,
2800,0,95040,0.73,0.73,0.73,2,5800,0.7036,265,11,7,0.182,1,21,213,8200,646560,550080,0.147,
2300,0,95040,0.76,0.76,0.76,1,2300,0.5767,15,14,8,0.071,2,2400,48,4000,666720,571680,0.1425,
2400,0,95040,0.76,0.76,0.76,1,2400,0.6579,16,8,6,0.125,2,2400,55,3600,N/A,0,0,
3000,0,95040,0.76,0.76,0.76,1,3000,0.6765,20,10,7,0.1,2,3000,81,4400,666720,570240,0.1425,
2000,1,96480,0.63,0.63,0.63,1,2000,0.0167,-0,21,4,0.048,3,2000,22500,118600,692640,596160,0.1393,
5200,1,96480,0.11,0.11,0.11,1,5200,0.11,-235,1,1,1,1,4900,-235,47100,N/A,0,0,
3000,1,96480,0.64,0.64,0.64,1,3000,0.0993,-129,20,8,0.05,1,2800,-2000,29800,N/A,0,0,
1000,0,96480,0.84,0.84,0.84,1,1000,0.207,-12,3,2,0.333,1,1000,-12,5000,123840,27360,0.7791,
3100,0,96480,0.83,0.83,0.83,2,4200,0.081,-2100,12,6,0.167,0,0,6100,51700,N/A,0,0,
2200,Under,96480,0.88,0.88,0.88,2,2500,0.0593,-1900,12,6,0.167,0,0,-6300,42200,96480,0,1,
1000,0,96480,0.58,0.58,0.58,1,1000,0.2163,9,3,2,0.333,1,1100,-52,4800,123840,27360,0.7791,
1100,0,96480,0.58,0.58,0.58,2,1200,0.2332,10,6,2,0.333,1,1200,10,5000,123840,27360,0.7791,
1300,0,96480,0.58,0.58,0.58,1,1300,0.2419,12,5,2,0.2,1,1400,12,5500,N/A,0,0,
1400,0,96480,0.58,0.58,0.58,1,1400,0.2332,12,4,2,0.25,1,1400,12,6000,123840,27360,0.7791,
1100,1,96480,0.62,0.62,0.62,1,1100,0.1857,-0,3,2,0.333,1,1100,-80,5700,123840,27360,0.7791,
1100,1,96480,0.62,0.62,0.62,2,1300,0.2022,-0,4,2,0.5,1,1300,22,6600,123840,27360,0.7791,
1200,1,96480,0.62,0.62,0.62,1,1200,0.2489,-10,4,2,0.25,1,1200,-10,5000,N/A,0,0,
1400,1,96480,0.62,0.62,0.62,1,1400,0.1919,0,4,2,0.25,1,1400,-11,7300,123840,27360,0.7791,
1000,0,96480,0.62,0.62,0.62,1,1000,0.1822,-8,3,2,0.333,1,1000,-28,5500,N/A,0,0,
1200,0,96480,0.62,0.62,0.62,1,1200,0.2217,-10,4,2,0.25,1,1200,-62,5500,123840,27360,0.7791,
1000,0,96480,0.58,0.58,0.58,1,1000,0.1977,9,3,2,0.333,1,1000,26,5200,123840,25920,0.7791,
1200,0,96480,0.58,0.45,0.52,3,3200,0.4914,11,3,1,1,1,1200,11,6600,123840,27360,0.7791,
1500,0,96480,0.58,0.58,0.58,1,1500,0.2276,13,4,2,0.25,1,1500,72,6500,N/A,0,0,
1100,1,96480,0.57,0.57,0.57,1,1100,0.2149,-0,4,2,0.25,1,1100,-65,5200,123840,25920,0.7791,
1200,1,96480,0.57,0.57,0.57,1,1200,0.1809,-0,3,2,0.333,1,1200,45,6600,123840,25920,0.7791,
1300,1,96480,0.57,0.57,0.57,1,1300,0.2188,-0,3,2,0.333,1,1300,-92,5900,123840,27360,0.7791,
2300,0,96480,0.72,0.72,0.72,1,2300,0.457,80,13,9,0.077,2,2400,167,5000,N/A,0,0,
2000,0,96480,0.72,0.72,0.72,1,2000,0.5416,70,13,9,0.077,2,2100,34,3700,666720,570240,0.1447,
2600,0,96480,0.72,0.72,0.72,1,2600,0.5997,90,9,7,0.111,2,2700,2,4300,630720,532800,0.153,
1300,1,96480,0.57,0.57,0.57,2,1300,0.1776,-0,5,2,0.4,1,1300,-25,7200,123840,25920,0.7791,
1700,1,96480,0.57,0.57,0.57,2,2800,0.3702,-0,4,2,0.5,1,2800,1400,7600,123840,25920,0.7791,
1700,0,96480,0.43,0.43,0.43,2,2100,0.2749,-0,4,2,0.5,1,2100,1300,7600,122400,25920,0.7882,
2000,0,96480,0.78,0.78,0.78,1,2000,0.6787,5,10,7,0.1,2,2000,-43,3000,666720,568800,0.1447,
2000,0,96480,0.78,0.78,0.78,1,2000,0.5378,5,11,8,0.091,2,2000,168,3800,N/A,0,0,
2700,0,96480,0.78,0.78,0.78,1,2700,0.4997,7,15,10,0.067,2,2700,122,5400,666720,568800,0.1447,
2000,0,96480,0.83,0.83,0.83,2,4100,0.1239,25,21,8,0.095,1,0,-46,33100,N/A,0,0,
2200,0,96480,0.83,0.83,0.83,2,4500,0.1315,27,20,7,0.1,0,0,32,34300,668160,570240,0.1444,
2200,0,96480,0.83,0.83,0.83,2,4400,0.3691,0,14,8,0.143,1,22,-46,11800,652320,554400,0.1479,
2900,0,96480,0.83,0.83,0.83,2,5800,0.4009,0,14,8,0.143,0,0,-30,14500,668160,570240,0.1444,
2600,0,96480,0.83,0.83,0.83,2,5200,0.3982,0,13,7,0.154,1,22,-19,13200,668160,570240,0.1444,
2100,0,96480,0.66,0.66,0.66,2,4100,0.3315,0,13,8,0.154,1,0,20,12500,668160,570240,0.1444,
2300,0,96480,0.66,0.66,0.66,2,4700,0.3602,0,13,8,0.154,1,21,-45,12900,652320,554400,0.1479,
2500,0,96480,0.66,0.66,0.66,2,4900,0.3468,0,17,9,0.118,1,18,-64,14200,668160,571680,0.1444,
1100,1,96480,0.28,0.28,0.28,8,8300,0.2136,0,24,11,0.333,1,30,2000,38700,668160,570240,0.1444,
1000,1,96480,0.28,0.28,0.28,8,8300,0.2136,0,24,11,0.333,1,30,2000,38700,668160,570240,0.1444,
2100,0,96480,0.72,0.72,0.72,1,2100,0.2473,14,12,8,0.083,1,2100,-39,8400,668160,570240,0.1444,
2400,0,96480,0.72,0.72,0.72,1,2400,0.2534,16,10,7,0.1,2,2400,30,9300,660960,563040,0.146,
2600,0,96480,0.72,0.72,0.72,1,2600,0.2557,18,13,7,0.077,1,2600,86,10000,668160,570240,0.1444,
3600,1,97920,0.61,0.61,0.61,1,3600,0.5025,-55,2,2,0.5,1,3600,545,7200,694080,596160,0.1411,
1100,1,97920,0.59,0.59,0.59,1,1100,0.1115,28,17,13,0.059,8,1500,-3,10000,N/A,0,0,
12000,0,97920,0.52,0.59,0.54,15,204300,0.5457,-7700,15,1,1,1,196600,-7700,374500,214560,116640,0.4564,
1700,0,97920,0.8,0.79,0.79,2,4700,0.4548,-21,3,2,0.667,2,8700,-44,10400,99360,1440,0.9855,
3100,1,97920,0.63,0.51,0.56,3,4100,0.3564,-70,10,7,0.3,6,7600,215,11600,205920,106560,0.4755,
2100,1,97920,0.12,0.12,0.12,1,2100,0.1156,-168,3,3,0.333,3,2100,-178,18000,N/A,0,0,
1500,1,97920,0.47,0.48,0.47,16,3200,0.4698,36,16,1,1,1,3200,36,6800,N/A,0,0,
9000,0,97920,0.79,0.79,0.79,1,9000,0.088,-74,13,5,0.077,4,65100,4400,102300,190080,92160,0.5152,
1500,0,97920,0.45,0.45,0.45,1,1500,0.1072,58,3,2,0.333,1,1600,-1100,14000,99360,0,0.9855,
2000,0,97920,0.75,0.75,0.75,1,2000,0.5877,13,10,7,0.1,2,2000,105,3400,652320,554400,0.1501,
2100,0,97920,0.75,0.75,0.75,1,2100,0.613,14,10,7,0.1,2,2100,62,3400,668160,570240,0.1466,
2500,0,97920,0.75,0.75,0.75,1,2500,0.6668,17,8,6,0.125,2,2600,-23,3800,668160,570240,0.1466,
2200,0,97920,0.75,0.75,0.75,1,2200,0.6035,15,11,7,0.091,1,2200,-31,3600,N/A,0,0,
2500,0,97920,0.84,0.84,0.84,1,2500,0.676,15,12,8,0.083,2,2600,-38,3800,668160,570240,0.1466,
2100,0,97920,0.84,0.84,0.84,1,2100,0.6832,12,10,7,0.1,1,2100,-41,3000,660960,563040,0.1481,
2300,0,97920,0.84,0.84,0.84,1,2300,0.7358,14,10,7,0.1,2,2400,-37,3200,668160,570240,0.1466,
2900,0,97920,0.84,0.84,0.84,1,2900,0.7046,17,11,7,0.091,1,2900,-47,4100,668160,570240,0.1466,
4000,0,97920,0.47,0.46,0.49,17,88200,0.4657,-5000,21,3,0.81,2,22700,-5000,189300,673920,574560,0.1453,
15800,0,97920,0.47,0.46,0.49,17,88200,0.4657,-5000,21,3,0.81,2,22700,-5000,189300,673920,574560,0.1453,
26500,0,97920,0.46,0.46,0.49,17,88200,0.4657,-5000,21,3,0.81,2,22700,-5000,189300,673920,574560,0.1453,
2500,1,97920,0.57,0.46,0.49,17,88200,0.4657,-5000,21,3,0.81,2,22700,-5000,189300,673920,574560,0.1453,
6600,1,97920,0.56,0.46,0.49,17,88200,0.4657,-5000,21,3,0.81,2,22700,-5000,189300,673920,574560,0.1453,
1300,1,97920,0.65,0.65,0.65,1,1300,0.3057,10,3,3,0.333,3,1500,8,4100,99360,0,0.9855,
2200,1,97920,0.55,0.55,0.55,1,2200,0.1763,-160,15,8,0.067,2,2100,-179,12500,649440,551520,0.1508,
1400,0,97920,0.45,0.45,0.45,1,1400,0.0837,128,16,8,0.063,3,2700,118,17200,666720,568800,0.1469,
2700,0,97920,0.8,0.8,0.8,1,2700,0.2559,2,12,9,0.083,2,2800,32,10700,668160,570240,0.1466,
2700,0,97920,0.8,0.8,0.8,1,2700,0.1151,2,18,9,0.056,2,2800,17,23800,N/A,0,0,
1500,0,97920,0.74,0.74,0.74,1,1500,0.7443,-29,1,1,1,1,1500,-29,2000,133920,34560,0.7312,
2700,0,97920,0.8,0.8,0.8,1,2700,0.1781,2,16,11,0.063,2,2700,22,14900,660960,563040,0.1481,
2400,0,97920,0.8,0.8,0.81,2,2400,0.255,4,17,9,0.118,2,2400,-65,9400,668160,570240,0.1466,
2600,1,97920,0.58,0.58,0.58,2,5100,0.5349,-0,16,10,0.125,1,51,-56,9500,649440,550080,0.1508,
1100,1,97920,0.55,0.55,0.55,5,4400,0.3527,-0,15,8,0.333,2,2200,-19,12500,666720,568800,0.1469,
1600,0,97920,0.45,0.45,0.45,6,5100,0.3398,0,15,7,0.4,2,1500,53,15100,666720,568800,0.1469,
2200,0,97920,0.71,0.71,0.71,1,2200,0.6036,0,14,8,0.071,2,2200,-33,3600,N/A,0,0,
2300,0,97920,0.71,0.71,0.71,1,2300,0.642,0,8,6,0.125,2,2300,32,3600,668160,570240,0.1466,
2500,0,97920,0.71,0.71,0.71,1,2500,0.6524,0,17,11,0.059,2,2500,-28,3800,666720,567360,0.1469,
2300,0,97920,0.73,0.73,0.73,3,2400,0.5958,-12,12,8,0.25,2,2400,45,4000,668160,568800,0.1466,
3900,0,97920,0.76,0.76,0.76,1,3900,0.1579,-3900,6,2,0.167,2,3,-9400,24600,N/A,0,0,
15000,1,99360,0.79,0.79,0.79,1,15000,0.1229,-88,11,3,0.091,3,75900,-72,122400,158400,59040,0.6273,
2000,0,99360,0.83,0.83,0.83,1,2000,0.83,12,1,1,1,1,2000,12,2400,99360,0,1,
1100,0,99360,0.69,0.69,0.69,1,1100,0.69,-8,1,1,1,1,1100,-8,1600,N/A,0,0,
1100,1,99360,0.32,0.32,0.32,1,1100,0.32,-17,1,1,1,1,1100,-17,3400,99360,0,1,
2000,0,99360,0.89,0.89,0.89,1,2000,0.1349,-11,10,10,0.1,10,9900,-64,14800,N/A,0,0,
2000,0,99360,0.88,0.88,0.88,1,2000,0.1349,-17,10,10,0.1,10,9900,-64,14800,N/A,0,0,
2100,1,99360,0.19,0.19,0.19,1,2100,0.0093,-55,14,12,0.071,8,11400,59400,226500,102240,2880,0.9718,
2700,0,99360,0.51,0.51,0.51,1,2700,0.5058,-4,1,1,1,1,2700,-4,5300,99360,0,1,
2100,Under,99360,0.47,0.47,0.47,2,6600,0.1531,2400,18,10,0.111,3,2900,7500,42800,241920,142560,0.4107,
2200,0,99360,0.82,0.82,0.82,1,2200,0.82,-13,1,1,1,1,2200,-13,2700,N/A,0,0,
2200,1,99360,0.19,0.19,0.19,1,2200,0.19,-57,1,1,1,1,2100,-57,11400,99360,0,1,
1800,0,99360,0.88,0.88,0.88,1,1800,0.7779,1,2,2,0.5,2,1800,2,2300,105120,5760,0.9452,
1000,0,99360,0.52,0.52,0.52,1,1000,0.1292,-10,2,2,0.5,2,1700,-39,7700,N/A,0,0,
3000,0,99360,0.79,0.79,0.79,1,3000,0.79,-38,1,1,1,1,3000,-38,3800,99360,0,1,
5300,1,99360,0.55,0.55,0.55,1,5300,0.554,9,1,1,1,1,5300,9,9600,N/A,0,0,
1900,1,99360,0.57,0.56,0.57,5,3100,0.0697,35,25,3,0.2,2,12700,10300,44000,694080,593280,0.1432,
2000,1,100800,0.45,0.45,0.45,1,2000,0.4531,-587,1,1,1,1,1400,-587,4400,100800,0,1,
2800,0,100800,0.58,0.56,0.57,19,9400,0.2386,146,22,3,0.864,2,10000,10300,39500,694080,593280,0.1452,
1100,0,100800,0.56,0.56,0.56,3,2000,0.0777,18,4,2,0.75,1,2000,10200,25700,N/A,0,0,
1100,0,100800,0.68,0.68,0.68,1,1100,0.3254,48,8,6,0.125,1,1200,30,3500,938880,836640,0.1074,
2800,0,102240,0.83,0.83,0.83,1,2800,0.0621,-17,18,5,0.056,3,9000,2500,45100,125280,23040,0.8161,
10000,0,102240,0.78,0.74,0.76,2,11000,0.1961,-69,16,7,0.125,5,25800,836,56000,159840,57600,0.6396,
3000,0,102240,0.45,0.45,0.45,1,3000,0.4517,-11,1,1,1,1,3000,-11,6600,105120,1440,0.9726,
5000,1,102240,0.53,0.51,0.52,2,5100,0.2143,245,24,9,0.083,1,5300,3200,23600,N/A,0,0,
2000,1,102240,0.52,0.55,0.54,2,5000,0.5392,147,2,1,1,1,5100,147,9300,110880,7200,0.9221,
1000,0,103680,0.83,0.83,0.83,1,1000,0.83,0,1,1,1,1,1000,0,1200,N/A,0,0,
1100,0,103680,0.83,0.83,0.83,1,1100,0.83,0,1,1,1,1,1100,0,1400,123840,20160,0.8372,
1300,0,103680,0.83,0.83,0.83,1,1300,0.83,0,1,1,1,1,1300,0,1600,123840,20160,0.8372,
1000,0,103680,0.83,0.83,0.83,1,1000,0.83,0,1,1,1,1,1000,0,1200,123840,20160,0.8372,
1100,0,103680,0.83,0.83,0.83,2,1200,0.83,0,2,1,1,1,1200,0,1500,N/A,0,0,
1000,1,103680,0.45,0.45,0.45,1,1000,0.45,-11,1,1,1,1,1000,-11,2300,123840,20160,0.8372,
1100,1,103680,0.45,0.45,0.45,1,1100,0.45,-12,1,1,1,1,1100,-12,2500,N/A,0,0,
1300,1,103680,0.78,0.78,0.78,1,1300,0.78,-8,1,1,1,1,1300,-8,1600,123840,20160,0.8372,
1000,1,103680,0.45,0.45,0.45,1,1000,0.45,-11,1,1,1,1,1000,-11,2300,N/A,0,0,
1100,1,103680,0.45,0.45,0.45,1,1100,0.45,-12,1,1,1,1,1000,-12,2400,123840,20160,0.8372,
1200,1,103680,0.45,0.45,0.45,1,1200,0.45,-13,1,1,1,1,1100,-13,2600,123840,20160,0.8372,
1600,0,103680,0.32,0.32,0.32,1,1600,0.095,37,6,2,0.167,2,8400,1800,16700,138240,34560,0.75,
1400,0,103680,0.47,0.47,0.47,1,1400,0.1465,-15,7,5,0.143,3,2500,719,9600,N/A,0,0,
1800,1,103680,0.53,0.53,0.53,1,1800,0.0225,21,18,9,0.056,1,1900,2000,81500,692640,587520,0.1497,
2000,1,103680,0.74,0.74,0.74,1,2000,0.7435,-789,1,1,1,1,1200,-789,2700,105120,0,0.9863,
1100,0,103680,0.9,0.9,0.9,1,1100,0.2589,6,3,2,0.333,1,1100,21,4200,123840,20160,0.8372,
1100,0,103680,0.9,0.9,0.9,2,1200,0.9,7,2,1,1,1,1200,7,1400,N/A,0,0,
1300,0,103680,0.9,0.9,0.9,1,1300,0.9,7,1,1,1,1,1300,7,1500,123840,18720,0.8372,
