Size,Bet,Time,Price,Entry,Avg,Market Trades,Market Volume,Volume Conc.,Market PnL,Total Trades,Unique Markets,Trade Conc.,Open Positions,O.P. Value,Tot.PnL,Tot.Vol,Wallet Age,WC/TX Delta,WC/TX %,Outcome
1500,0,204480,0.28,0.52,0.39,4,3000,0.3268,2900,4,1,1,1,5900,2900,9200,205920,0,0.993,0
1100,1,204480,0.73,0.44,0.59,3,2700,0.2924,260,7,2,0.429,0,0,-386,9300,224640,20160,0.9103,0
1400,0,204480,0.33,0.28,0.31,22,14200,0.3124,15100,22,1,1,1,29300,15100,45400,208800,2880,0.9793,0
1500,1,204480,0.67,0.46,0.55,10,6100,0.5506,-1600,18,2,0.556,2,2200,-1600,11100,228960,23040,0.8931,0
1300,1,204480,0.87,0.87,0.87,1,1300,0.873,-1,1,1,1,1,1300,-1,1400,204480,0,1,1
2000,0,204480,0.6,0.6,0.6,1,2000,0.5952,-102,1,1,1,1,1900,-102,3400,204480,0,1,0
1200,1,204480,0.87,0.87,0.87,1,1200,0.324,-2,9,4,0.111,2,1200,-13,3800,205920,0,0.993,1
1000,0,204480,0.6,0.67,0.58,19,6100,0.2507,-582,20,2,0.95,2,6400,-425,24500,204480,0,1,0
1900,1,204480,0.87,0.87,0.87,2,3800,0.3012,-3,18,4,0.111,1,119,-10,12500,205920,0,0.993,1
1400,1,204480,0.9,0.9,0.9,1,1400,0.9,8,1,1,1,1,1400,8,1600,204480,0,1,1
2000,1,204480,0.55,0.33,0.44,8,14400,0.2537,2000,15,5,0.533,5,13100,3500,56900,312480,106560,0.6544,0
1400,1,204480,0.9,0.9,0.9,1,1400,0.9,8,1,1,1,1,1400,8,1500,204480,0,1,1
1900,1,204480,0.38,0.38,0.38,1,1900,0.0012,-25,12,3,0.083,1,1900,-244600,1.6,849600,645120,0.2407,
10000,0,204480,0.63,0.63,0.63,1,10000,0.6299,-1000,1,1,1,1,9000,-1000,15900,204480,0,1,0
2000,1,204480,0.87,0.87,0.87,2,4100,0.3079,0,9,4,0.222,2,188,-10,13200,205920,0,0.993,1
6200,1,204480,0.87,0.87,0.87,4,24800,0.8708,-16,4,1,1,0,0,-16,28400,204480,0,1,1
1400,1,204480,0.74,0.74,0.74,1,1400,0.127,-10,6,2,0.167,1,1400,-1400,11300,207360,1440,0.9861,1
1200,1,204480,0.87,0.89,0.88,3,3300,0.878,-23,3,1,1,1,1200,-23,3800,210240,5760,0.9726,1
1300,1,204480,0.87,0.87,0.87,1,1300,0.6661,1,3,3,0.333,3,1400,2,2000,696960,491040,0.2934,1
3000,0,204480,0.61,0.56,0.58,2,3000,0.4958,-55,5,3,0.4,3,3300,-61,6100,205920,1440,0.993,
1200,1,204480,0.32,0.32,0.32,1,1200,0.031,-51,2,2,0.5,2,3300,-65,37300,204480,0,1,0
3600,1,204480,0.9,0.9,0.9,4,13600,0.4358,-76,18,8,0.222,4,14900,-100,31200,230400,24480,0.8875,1
1200,0,204480,0.84,0.84,0.84,1,1200,0.2877,-12,9,7,0.111,3,1100,-12,4000,695520,491040,0.294,0
3100,1,204480,0.9,0.9,0.9,4,13600,0.4358,-76,18,8,0.222,4,14900,-100,31200,230400,24480,0.8875,1
6300,1,204480,0.9,0.9,0.9,4,13600,0.4358,-76,18,8,0.222,4,14900,-100,31200,230400,24480,0.8875,1
1500,1,204480,0.89,0.7,0.82,10,3000,0.2599,-13,14,2,0.714,2,10300,1700,11600,205920,0,0.993,
1000,1,204480,0.87,0.87,0.87,1,1000,0.3368,1,3,2,0.333,1,1000,-1,3100,217440,11520,0.9404,1
6200,1,204480,0.87,0.87,0.87,2,12400,0.8694,-9,2,1,1,0,0,-9,14300,204480,0,1,1
10900,0,204480,0.73,0.7,0.7,19,25000,0.7163,-3500,19,1,1,1,21400,-3500,34900,204480,0,1,0
9200,0,204480,0.72,0.7,0.7,19,25000,0.7163,-3500,19,1,1,1,21400,-3500,34900,204480,0,1,0
1000,1,204480,0.87,0.87,0.87,1,1000,0.87,1,1,1,1,1,1000,1,1200,204480,0,1,1
1000,1,204480,0.33,0.6,0.47,2,3300,0.1086,-661,6,3,0.333,1,2700,-77,30600,240480,34560,0.8503,0
2600,1,204480,0.87,0.87,0.87,1,2600,0.3837,-17,3,3,0.333,3,3000,-39,6800,204480,0,1,
1600,1,204480,0.78,0.78,0.78,1,1600,0.1652,-44,21,11,0.048,3,1700,-244,9700,204480,0,1,
1000,1,204480,0.9,0.9,0.9,1,1000,0.9,-6,1,1,1,1,1000,-6,1200,204480,0,1,1
10000,0,204480,0.72,0.68,0.7,2,10100,0.7164,-1400,2,1,1,1,8700,-1400,14100,920160,714240,0.2222,0
3000,0,204480,0.53,0.52,0.53,2,5000,0.2336,-27,6,4,0.333,3,15000,-26,21400,220320,15840,0.9281,
1200,1,204480,0.29,0.29,0.29,2,2400,0.1128,-85,13,7,0.154,1,0,-146,21200,207360,1440,0.9861,
1100,0,204480,0.11,0.11,0.11,1,1100,0.11,-51,1,1,1,1,1100,-51,10200,204480,0,1,1
3600,1,204480,0.87,0.87,0.87,4,14100,0.8623,-4,5,3,0.8,2,155,-5,16400,204480,0,1,1
4300,1,204480,0.87,0.87,0.87,19,8600,0.8705,-5,19,1,1,0,0,-5,9900,204480,0,1,1
1800,1,204480,0.4,0.37,0.38,7,6300,0.3504,29,12,2,0.583,1,6300,698,17800,1569600,1363680,0.1303,0
3500,1,204480,0.87,0.87,0.87,4,14100,0.8623,-4,5,3,0.8,2,155,-5,16400,204480,0,1,1
2600,1,204480,0.37,0.37,0.38,7,6300,0.3504,29,12,2,0.583,1,6300,698,17800,1569600,1363680,0.1303,0
3100,1,204480,0.87,0.87,0.87,7,18700,0.8616,0,8,3,0.875,2,209,-3,21700,204480,0,1,1
3100,1,204480,0.87,0.87,0.87,7,18700,0.8616,0,8,3,0.875,2,209,-3,21700,204480,0,1,1
3600,1,204480,0.87,0.87,0.87,23,17800,0.8693,2,24,2,0.958,2,3600,2,20500,204480,0,1,1
3100,1,204480,0.87,0.87,0.87,7,18700,0.8616,0,8,3,0.875,2,209,-3,21700,204480,0,1,1
3600,1,204480,0.87,0.87,0.87,23,17800,0.8693,2,24,2,0.958,2,3600,2,20500,204480,0,1,1
1200,1,204480,0.84,0.84,0.84,1,1200,0.0508,19,19,9,0.053,2,2100,1100,24300,365760,159840,0.5591,
1400,0,204480,0.71,0.71,0.71,4,8000,0.7094,-1200,4,1,1,1,6800,-1200,11300,204480,0,1,0
1700,0,204480,0.71,0.71,0.71,4,8000,0.7094,-1200,4,1,1,1,6800,-1200,11300,204480,0,1,0
2900,0,204480,0.71,0.71,0.71,4,8000,0.7094,-1200,4,1,1,1,6800,-1200,11300,204480,0,1,0
2000,0,204480,0.71,0.71,0.71,4,8000,0.7094,-1200,4,1,1,1,6800,-1200,11300,204480,0,1,0
2000,0,204480,0.7,0.7,0.7,1,2000,0.6978,-280,1,1,1,1,1700,-280,2900,204480,0,1,0
3000,1,204480,0.38,0.38,0.38,1,3000,0.2952,166,3,3,0.333,3,4100,149,10200,231840,25920,0.882,0
2200,0,204480,0.67,0.67,0.65,2,4100,0.1949,-293,3,2,0.667,2,4400,-385,21000,204480,0,1,0
3600,0,204480,0.56,0.56,0.56,1,3600,0.5637,8,1,1,1,1,3600,8,6400,204480,0,1,1
1000,1,204480,0.87,0.87,0.87,2,2000,0.5842,-23,3,2,0.667,1,972,-28,3400,204480,0,1,
2000,0,204480,0.52,0.52,0.52,1,2000,0.1272,-18,5,4,0.2,3,12000,13,15700,220320,14400,0.9281,
5000,0,204480,0.85,0.85,0.85,1,5000,0.3181,-29,5,4,0.2,3,12000,13,15700,220320,14400,0.9281,
43100,1,204480,0.86,0.86,0.86,6,86300,0.4466,127,22,10,0.273,6,26800,41900,193200,217440,12960,0.9404,1
4800,0,204480,0.65,0.65,0.65,1,4800,0.6533,-392,1,1,1,1,4400,-392,7300,204480,0,1,0
10000,1,204480,0.86,0.86,0.86,2,19900,0.8549,-47,9,8,0.222,1,0,-29,23200,223200,17280,0.9161,1
2500,0,204480,0.84,0.82,0.83,2,5000,0.3181,61,5,4,0.4,3,12000,13,15700,220320,14400,0.9281,0
42300,1,204480,0.86,0.86,0.86,4,86200,0.4615,-99,13,6,0.308,4,40500,26900,186900,204480,0,1,1
2600,1,204480,0.13,0.11,0.12,3,7600,0.1019,-822,4,2,0.75,2,9100,-873,74900,205920,0,0.993,0
1000,1,204480,0.9,0.9,0.9,2,2000,0.895,-11,2,1,1,0,0,-11,2300,204480,0,1,1
1000,1,204480,0.9,0.9,0.9,2,2000,0.895,-11,2,1,1,0,0,-11,2200,205920,0,0.993,1
6800,0,204480,0.61,0.61,0.6,5,12500,0.604,-82,6,2,0.833,2,12400,-82,20700,205920,0,0.993,0
2400,1,204480,0.24,0.24,0.24,1,2400,0.0314,-51,4,2,0.25,2,9100,-873,74900,205920,0,0.993,
5000,1,204480,0.11,0.11,0.12,3,7600,0.1019,-822,4,2,0.75,2,9100,-873,74900,205920,0,0.993,0
1100,1,204480,0.87,0.87,0.87,2,2100,0.8636,-6,2,1,1,0,0,-6,2500,205920,0,0.993,1
1100,1,205920,0.87,0.87,0.87,2,2200,0.8679,-7,2,1,1,0,0,-7,2500,205920,0,1,1
1000,1,205920,0.9,0.9,0.9,2,2000,0.895,-11,2,1,1,0,0,-11,2300,205920,0,1,1
10000,1,205920,0.87,0.87,0.87,2,19900,0.8597,-56,9,8,0.222,1,0,-38,23200,223200,17280,0.9226,1
4000,1,205920,0.51,0.33,0.42,2,5500,0.4439,1000,2,1,1,1,6500,1000,12400,239040,33120,0.8614,0
1000,1,205920,0.87,0.87,0.87,4,4100,0.867,-2,4,1,1,0,0,-2,4700,205920,0,1,1
1000,1,205920,0.87,0.87,0.87,4,4100,0.8667,-1,4,1,1,0,0,-1,4800,205920,0,1,1
1000,1,205920,0.87,0.87,0.87,4,4100,0.8667,-1,4,1,1,0,0,-1,4800,205920,0,1,1
1000,1,205920,0.87,0.87,0.87,4,4100,0.867,-2,4,1,1,0,0,-2,4700,205920,0,1,1
1000,1,205920,0.87,0.87,0.87,2,2000,0.8675,-1,2,1,1,0,0,-1,2300,205920,0,1,1
1000,1,205920,0.83,0.83,0.83,1,1000,0.314,6,10,4,0.1,1,1000,241,3200,596160,390240,0.3454,1
1000,1,205920,0.39,0.39,0.39,2,2000,0.2644,-101,4,2,0.5,0,0,-103,7400,205920,0,1,0
2000,1,205920,0.34,0.34,0.34,1,2000,0.1441,148,2,2,0.5,2,3100,-1200,13900,205920,0,1,
27000,1,205920,0.87,0.87,0.87,1,27000,0.0616,-309,25,15,0.04,3,197100,-19400,437400,2213280,2007360,0.093,1
1700,0,205920,0.67,0.43,0.61,7,6100,0.4825,-1200,7,1,1,1,1500,-1200,12600,210240,2880,0.9795,0
1100,0,205920,0.77,0.77,0.77,1,1100,0.1716,-27,11,8,0.091,8,1900,-130,6300,205920,0,1,0
1100,0,205920,0.67,0.41,0.46,4,3200,0.3108,989,9,5,0.444,2,4200,922,10300,426240,220320,0.4831,0
1200,1,205920,0.88,0.88,0.88,1,1200,0.0578,38,17,8,0.059,2,2000,982,21400,365760,159840,0.563,
2000,0,205920,0.52,0.52,0.52,1,2000,0.2287,-3,9,5,0.111,2,4300,27,8700,308160,102240,0.6682,
1000,1,205920,0.45,0.45,0.45,2,1000,0.0499,-186,11,4,0.182,3,846,-1900,20700,730080,524160,0.2821,0
1900,1,205920,0.44,0.44,0.44,1,1900,0.4391,-316,1,1,1,1,1600,-316,4300,205920,0,1,0
1300,1,205920,0.6,0.64,0.62,4,6200,0.5176,-2,11,5,0.364,1,34,-152,11900,205920,0,1,1
171400,1,205920,0.9,0.9,0.9,1,171400,0.3918,-952,25,15,0.04,3,197100,-19400,437400,2213280,2007360,0.093,1
1400,1,205920,0.89,0.48,0.68,4,3500,0.2667,486,15,7,0.267,3,1800,1200,13000,351360,145440,0.5861,1
5000,0,205920,0.69,0.69,0.69,1,5000,0.6937,-423,1,1,1,1,4600,-423,7200,205920,0,1,0
1800,0,205920,0.64,0.64,0.62,4,6200,0.5176,-2,11,5,0.364,1,34,-152,11900,205920,0,1,1
1000,0,205920,0.68,0.4,0.5,6,4500,0.5598,605,6,1,1,1,5100,605,8100,205920,0,1,0
1100,1,205920,0.88,0.88,0.88,2,2100,0.5004,-1,12,5,0.167,0,0,-7,4200,525600,319680,0.3918,1
2000,0,205920,0.54,0.54,0.55,15,5200,0.0513,680,18,2,0.833,2,5900,-2300,100900,339840,133920,0.6059,0
2500,0,205920,0.52,0.52,0.52,1,2500,0.2628,574,3,2,0.333,2,3100,457,9500,246240,40320,0.8363,0
1200,0,205920,0.72,0.41,0.51,7,7500,0.1538,25,13,5,0.538,1,1400,-1200,48600,257760,51840,0.7989,1
10000,0,205920,0.59,0.59,0.59,1,10000,0.0219,-768,5,3,0.2,1,9200,73600,457100,910080,704160,0.2263,
1000,1,205920,0.55,0.55,0.48,4,2200,0.4224,-225,4,1,1,1,1800,-225,5200,324000,118080,0.6356,0
2300,0,205920,0.55,0.55,0.55,1,2300,0.1467,372,8,5,0.125,1,2700,1700,15900,220320,14400,0.9346,0
2500,0,205920,0.61,0.83,0.72,2,5000,0.1493,-5000,13,5,0.154,3,76,-6400,33400,678240,470880,0.3036,1
6200,1,205920,0.89,0.89,0.89,1,6200,0.0788,35,10,7,0.1,4,7000,-36,79000,205920,0,1,1
2500,1,205920,0.6,0.6,0.6,2,6200,0.7433,1200,2,1,1,0,0,1200,8400,205920,0,1,
2000,0,205920,0.59,0.59,0.59,2,2600,0.1175,-1300,12,5,0.167,3,2000,-2400,22200,205920,0,1,1
3000,0,205920,0.53,0.53,0.53,1,3000,0.0864,624,7,7,0.143,7,20600,-404,34700,205920,0,1,0
3000,1,205920,0.84,0.84,0.84,1,3000,0.0864,-66,7,7,0.143,7,20600,-404,34700,205920,0,1,1
5000,1,205920,0.75,0.75,0.75,1,5000,0.1439,-33,7,7,0.143,7,20600,-404,34700,205920,0,1,0
3000,0,205920,0.41,0.49,0.44,8,13900,0.3906,5800,10,2,0.8,1,19600,5700,35500,205920,0,1,0
2800,1,205920,0.61,0.61,0.61,2,6700,0.5229,1100,4,3,0.5,1,0,2600,12900,843840,637920,0.244,
2400,1,205920,0.51,0.76,0.64,2,6600,0.1085,-2900,10,3,0.2,1,3700,-1300,61100,732960,527040,0.2809,0
1400,1,205920,0.53,0.53,0.53,2,2200,0.0642,-676,17,9,0.118,2,749,-2800,34300,426240,220320,0.4831,0
5600,0,205920,0.56,0.56,0.56,1,5600,0.0743,778,10,8,0.1,8,21800,518,75300,207360,0,0.9931,0
2900,1,205920,0.54,0.54,0.54,1,2900,0.5396,-952,1,1,1,1,2000,-952,5500,205920,0,1,0
1000,1,205920,0.6,0.69,0.65,3,1300,0.2645,-334,24,11,0.125,2,735,-534,4800,213120,7200,0.9662,0
1100,1,205920,0.4,0.41,0.51,6,5800,0.2269,-292,11,4,0.545,1,1400,-1200,25600,257760,50400,0.7989,1
1500,0,205920,0.45,0.49,0.44,8,13900,0.3906,3500,10,2,0.8,1,17300,3400,35500,205920,0,1,0
1000,1,205920,0.37,0.37,0.37,1,1000,0.2173,1100,2,2,0.5,2,2200,1000,4800,335520,129600,0.6137,1
1400,1,205920,0.59,0.59,0.59,1,1400,0.0978,-347,11,8,0.091,5,6700,165,14000,689760,483840,0.2985,0
5400,1,205920,0.88,0.88,0.88,4,21800,0.8747,-6,4,1,1,0,0,-6,24900,205920,0,1,1
3700,1,205920,0.88,0.88,0.88,8,14800,0.857,-4,12,4,0.667,3,255,-5,17300,205920,0,1,1
37500,1,205920,0.89,0.89,0.89,1,37500,0.6583,214,3,2,0.333,2,51600,140,57000,236160,28800,0.872,1
1900,0,205920,0.36,0.36,0.39,2,2200,0.3678,-639,2,1,1,1,1500,-639,5900,205920,0,1,
5500,1,205920,0.88,0.88,0.88,4,21800,0.8747,-6,4,1,1,0,0,-6,24900,205920,0,1,1
4100,1,205920,0.88,0.88,0.88,21,24300,0.8745,-5,22,2,0.955,1,10,-5,27800,205920,0,1,1
3700,1,205920,0.88,0.88,0.88,8,14800,0.857,-4,12,4,0.667,3,255,-5,17300,205920,0,1,1
3000,0,205920,0.43,0.49,0.44,8,13900,0.3906,3500,10,2,0.8,1,17300,3400,35500,205920,0,1,0
2900,1,205920,0.6,0.6,0.6,3,3600,0.6039,-990,3,1,1,1,2700,-990,6000,205920,0,1,0
4100,1,205920,0.88,0.88,0.88,21,24300,0.8745,-5,22,2,0.955,1,10,-5,27800,205920,0,1,1
9500,0,205920,0.4,0.4,0.42,21,19800,0.412,7100,21,1,1,1,27000,7100,48100,207360,0,0.9931,0
2000,1,205920,0.88,0.88,0.88,21,24300,0.8745,-5,22,2,0.955,1,10,-5,27800,205920,0,1,1
2000,1,205920,0.88,0.88,0.88,21,24300,0.8745,-5,22,2,0.955,1,10,-5,27800,205920,0,1,1
1100,0,205920,0.39,0.4,0.39,6,3700,0.4036,1400,6,1,1,1,5100,1400,9000,205920,0,1,0
1100,0,205920,0.37,0.41,0.39,3,2100,0.2421,956,8,5,0.375,2,3100,889,8700,426240,220320,0.4831,0
5000,0,205920,0.41,0.35,0.36,4,5000,0.4076,1900,4,1,1,1,6900,1900,12300,205920,0,1,0
1000,1,205920,0.64,0.63,0.63,3,2000,0.2332,-153,13,7,0.231,0,0,-176,8800,744480,538560,0.2766,0
1100,1,205920,0.89,0.89,0.89,1,1100,0.2097,6,20,18,0.05,1,1200,52,5500,629280,423360,0.3272,1
1000,1,205920,0.64,0.64,0.64,1,1000,0.6447,-318,1,1,1,1,683,-318,1600,393120,185760,0.5238,0
2600,1,205920,0.88,0.89,0.88,7,13100,0.8581,-28,10,4,0.7,4,3000,-30,15300,207360,1440,0.9931,1
4000,1,205920,0.65,0.62,0.64,4,9200,0.4919,-2800,5,2,0.8,1,10,-2800,18700,,0,0,0
1700,1,205920,0.58,0.78,0.69,3,3300,0.6545,-1100,3,1,1,1,2200,-1100,5000,205920,0,1,0
4900,0,205920,0.49,0.49,0.44,8,13900,0.3906,3500,10,2,0.8,1,17300,3400,35500,205920,0,1,0
2000,0,205920,0.12,0.12,0.12,1,2000,0.0401,-250,3,3,0.333,3,3500,-557,49900,205920,0,1,1
2600,1,205920,0.73,0.73,0.73,1,2600,0.0529,-1000,16,5,0.063,2,1600,106,49300,843840,637920,0.244,0
1200,0,205920,0.32,0.22,0.32,18,2500,0.3084,339,14,1,1.286,1,2900,339,8200,205920,0,1,0
2000,1,205920,0.1,0.1,0.1,1,2000,0.0401,-300,3,3,0.333,3,3500,-557,49900,205920,0,1,0
2000,1,205920,0.79,0.79,0.76,6,3400,0.5993,-1200,6,1,1,1,235,-1200,5700,290880,83520,0.7079,0
2000,1,205920,0.78,0.78,0.71,2,2000,0.7768,-868,2,1,1,1,1100,-868,2600,205920,0,1,0
1300,1,205920,0.79,0.79,0.79,1,1300,0.2722,-108,6,2,0.167,1,1200,210,4800,211680,5760,0.9728,
1500,1,205920,0.82,0.82,0.82,1,1500,0.2024,-714,11,4,0.091,2,1000,-579,7600,240480,33120,0.8563,0
1400,1,205920,0.73,0.73,0.74,4,5000,0.7353,-2000,4,1,1,1,3000,-2000,6800,205920,0,1,0
6800,1,205920,0.7,0.53,0.56,13,10900,0.6383,-3500,14,2,0.929,1,7500,-3400,17100,864000,656640,0.2383,0
2300,1,205920,0.6,0.6,0.6,1,2300,0.0834,-603,5,3,0.2,1,1700,-19,27600,240480,34560,0.8563,0
2700,0,205920,0.54,0.4,0.5,6,4500,0.5598,2,6,1,1,1,4500,2,8100,205920,0,1,0
5000,1,205920,0.35,0.32,0.34,2,5200,0.0519,-635,18,9,0.111,4,4600,-8100,100100,1344960,1139040,0.1531,
1000,0,205920,0.47,0.35,0.32,22,18800,0.3876,6000,22,1,1,1,15600,6000,48400,208800,1440,0.9862,0
2000,0,205920,0.42,0.35,0.32,22,18800,0.3876,5700,22,1,1,1,15300,5700,48400,208800,1440,0.9862,0
2900,0,205920,0.57,0.53,0.53,16,19100,0.5681,-607,16,1,1,1,18500,-607,33600,207360,0,0.9931,
1000,1,205920,0.88,0.88,0.88,14,8600,0.8779,-4,15,2,0.933,1,10,-5,9800,205920,0,1,1
5000,1,205920,0.89,0.89,0.89,2,5300,0.0588,-30,19,10,0.105,7,6600,-139,90800,205920,0,1,1
1200,0,205920,0.39,0.35,0.32,22,18800,0.3876,5700,22,1,1,1,15300,5700,48400,208800,1440,0.9862,0
2000,1,205920,0.74,0.74,0.74,1,2000,0.0142,-27,23,17,0.043,14,5000,-206,140600,205920,0,1,1
1200,0,205920,0.44,0.35,0.32,17,6200,0.4026,-801,17,1,1,1,5100,-801,15300,208800,1440,0.9862,0
1200,0,205920,0.3,0.27,0.28,2,3200,0.0077,-1100,16,12,0.125,10,5500,-14800,410600,768960,561600,0.2678,1
1100,0,205920,0.84,0.81,0.83,4,1700,0.7701,-187,15,8,0.267,3,1500,-194,2200,208800,1440,0.9862,1
2000,1,205920,0.62,0.62,0.62,1,2000,0.6211,86,2,2,0.5,2,2100,85,3200,,0,0,0
2400,1,205920,0.29,0.29,0.29,1,2400,0.2942,-1300,1,1,1,1,1000,-1300,8000,205920,0,1,
6000,1,205920,0.89,0.89,0.89,1,6000,0.077,-34,10,7,0.1,4,6700,-99,77900,205920,0,1,1
1100,0,205920,0.61,0.6,0.61,4,2800,0.606,-286,4,1,1,1,2600,-286,4700,207360,0,0.9931,
3000,0,205920,0.46,0.46,0.46,1,3000,0.4637,-735,1,1,1,1,2300,-735,6500,205920,0,1,0
1100,0,205920,0.6,0.6,0.61,4,2800,0.606,-286,4,1,1,1,2600,-286,4700,207360,0,0.9931,
1900,1,205920,0.64,0.5,0.57,4,3300,0.1382,151,10,5,0.4,4,5700,-777,24000,678240,470880,0.3036,0
2000,1,205920,0.58,0.58,0.58,1,2000,0.3881,234,3,3,0.333,3,3200,234,5200,205920,0,1,0
2500,0,205920,0.83,0.83,0.83,1,2500,0.1038,-255,10,5,0.1,4,5700,-777,24000,678240,470880,0.3036,1
10000,0,205920,0.82,0.82,0.82,2,13500,0.2119,-1300,9,5,0.222,4,12200,-4800,63700,328320,122400,0.6272,1
3500,0,205920,0.82,0.82,0.82,2,13500,0.2119,-1300,9,5,0.222,4,12200,-4800,63700,328320,122400,0.6272,1
1700,1,205920,0.88,0.88,0.88,1,1700,0.4811,5,9,5,0.111,1,1800,4,3600,525600,318240,0.3918,1
1000,1,205920,0.88,0.88,0.88,2,2000,0.2271,-2,14,7,0.143,2,4,-9,8900,205920,0,1,1
1000,0,205920,0.24,0.24,0.24,1,1000,0.0173,-33,10,9,0.1,2,968,1900,57700,414720,207360,0.4965,
1500,1,205920,0.63,0.63,0.63,1,1500,0.1063,-35,14,6,0.071,1,1400,428,14000,365760,158400,0.563,1
3000,0,205920,0.88,0.88,0.88,1,3000,0.004,-36,24,17,0.042,16,84600,-15000,752400,221760,14400,0.9286,0
1200,1,205920,0.55,0.55,0.55,2,1200,0.5497,245,2,1,1,1,1400,245,2100,205920,0,1,0
2900,1,205920,0.13,0.08,0.13,3,10200,0.0089,1600,19,5,0.158,1,11800,-12900,1.2,1101600,894240,0.1869,
1200,0,205920,0.77,0.77,0.77,1,1200,0.77,8,1,1,1,1,1200,8,1600,205920,0,1,0
1100,1,205920,0.87,0.9,0.88,18,12000,0.7316,-7,21,3,0.857,1,18,-10,16500,213120,5760,0.9662,1
1100,1,205920,0.87,0.9,0.88,18,12000,0.7316,-7,21,3,0.857,1,18,-10,16500,213120,5760,0.9662,1
1100,1,205920,0.87,0.9,0.88,18,12000,0.7316,-7,21,3,0.857,1,18,-10,16500,213120,5760,0.9662,1
1100,1,205920,0.87,0.9,0.88,18,12000,0.7316,-7,21,3,0.857,1,18,-10,16500,213120,5760,0.9662,1
1100,1,205920,0.87,0.9,0.88,18,12000,0.7316,-7,21,3,0.857,1,18,-10,16500,213120,5760,0.9662,1
11000,1,205920,0.87,0.87,0.87,1,11000,0.7908,-457,3,2,0.333,1,10500,-311,13900,374400,167040,0.55,1
1100,1,205920,0.75,0.75,0.75,1,1100,0.1109,-8,13,7,0.077,3,8700,546,10200,740160,532800,0.2782,1
2200,1,205920,0.87,0.87,0.87,17,3900,0.7823,-2,23,4,0.739,4,4200,-4,4900,205920,0,1,1
1100,1,205920,0.54,0.66,0.58,5,1700,0.2094,-156,8,2,0.625,2,2200,194,8400,208800,1440,0.9862,0
2500,1,205920,0.56,0.29,0.36,7,5000,0.4601,161,7,1,1,1,5100,161,10800,211680,4320,0.9728,0
1000,1,207360,0.46,0.24,0.35,2,2600,0.131,-1900,7,4,0.286,2,1900,-1600,19500,211680,4320,0.9796,0
1500,1,207360,0.24,0.24,0.35,2,2600,0.131,-1900,7,4,0.286,2,1900,-1600,19500,211680,4320,0.9796,0
4500,0,207360,0.55,0.53,0.53,14,15700,0.5699,-2300,14,1,1,1,13400,-2300,27500,207360,0,1,
4800,0,207360,0.57,0.53,0.53,14,15700,0.5699,-2300,14,1,1,1,13400,-2300,27500,207360,0,1,
1600,1,207360,0.19,0.19,0.19,1,1600,0.1948,-986,1,1,1,1,617,-986,8200,207360,0,1,0
4900,0,207360,0.52,0.52,0.52,1,4900,0.5242,-791,1,1,1,1,4100,-791,9400,207360,0,1,0
3800,1,207360,0.38,0.38,0.38,1,3800,0.098,-150,4,4,0.25,3,3700,2400,38800,207360,0,1,1
2500,1,207360,0.89,0.89,0.89,1,2500,0.7504,-57,2,2,0.5,2,2900,-87,3300,813600,604800,0.2549,1
1400,0,207360,0.39,0.5,0.42,3,2500,0.065,-193,22,6,0.136,2,2900,1800,38500,535680,328320,0.3871,1
8100,0,207360,0.82,0.82,0.82,2,16200,0.8213,-26,2,1,1,0,0,-26,19700,214560,5760,0.9664,1
1100,1,207360,0.89,0.89,0.89,2,2100,0.2981,-3,14,5,0.143,0,0,-23,7100,534240,326880,0.3881,1
2300,0,207360,0.65,0.53,0.53,14,15700,0.5699,-2300,14,1,1,1,13400,-2300,27500,207360,0,1,
1300,0,207360,0.65,0.53,0.53,14,15700,0.5699,-2300,14,1,1,1,13400,-2300,27500,207360,0,1,
1500,1,207360,0.89,0.89,0.89,1,1500,0.4768,-8,3,2,0.333,1,1500,21,3100,207360,0,1,1
10500,1,207360,0.45,0.42,0.46,9,28500,0.1847,-3100,20,3,0.45,3,73300,-17900,154400,211680,4320,0.9796,1
1200,0,207360,0.59,0.53,0.53,14,15700,0.5699,-685,14,1,1,1,15000,-685,27500,207360,0,1,
2300,1,207360,0.8,0.8,0.8,1,2300,0.284,-765,3,3,0.333,3,4100,-817,8200,207360,0,1,0
50000,1,207360,0.73,0.73,0.73,1,50000,0.3238,-8600,20,3,0.05,3,73700,-17500,154400,211680,2880,0.9796,1
10100,0,207360,0.49,0.64,0.58,4,14700,0.5154,-214,6,2,0.667,1,14500,-113,28600,792000,583200,0.2618,0
1500,0,207360,0.4,0.4,0.43,8,3100,0.4128,766,8,1,1,1,3900,766,7500,207360,0,1,0
1000,0,207360,0.38,0.64,0.58,4,14700,0.5154,-214,6,2,0.667,1,14500,-113,28600,792000,583200,0.2618,0
2000,1,207360,0.85,0.85,0.85,1,2000,0.0135,-62,7,6,0.143,6,4100,-4800,148200,236160,28800,0.878,
6000,1,207360,0.59,0.59,0.59,1,6000,0.59,-152,1,1,1,1,5800,-152,10100,257760,50400,0.8045,1
1400,1,207360,0.7,0.7,0.7,1,1400,0.7,90,1,1,1,1,1500,90,2000,208800,1440,0.9931,1
2200,1,207360,0.89,0.89,0.89,1,2200,0.7336,-48,4,4,0.25,4,2700,-50,3000,207360,0,1,1
